tx_id,customer_id,amount,compliance_label,latency_ms,fraud_risk_flag
a2e8962e,CUST_5833,1077,0,238,0
af0c1f67,CUST_5560,3693,1,263,0
5dee9529,CUST_5684,2232,1,119,0
a3a11e21,CUST_7153,4981,1,255,0
78084987,CUST_6228,2117,1,78,0
701ed9ab,CUST_2154,3857,1,247,0
c7d3b5f6,CUST_2568,2613,1,66,0
f6b80111,CUST_8170,3322,1,163,0
16fdc746,CUST_2363,2171,1,257,0
b22bbd94,CUST_2556,864,0,69,0
72c890ce,CUST_4189,3747,1,65,0
ac219ae5,CUST_1549,3555,1,225,0
4a82de2f,CUST_1395,3639,1,184,0
d6e3dcaf,CUST_9941,4005,1,150,0
cfe99d47,CUST_4480,2756,1,92,0
97739286,CUST_1835,4263,1,140,0
d984a10d,CUST_5884,2162,1,179,0
9a2361bf,CUST_9617,1091,0,209,0
ff1f9ea6,CUST_2467,182,0,129,0
28b313ac,CUST_9595,1027,0,134,0
7ea5052a,CUST_4370,768,0,214,0
473fafc7,CUST_2678,4303,1,150,0
77fb49c8,CUST_4256,1834,0,201,0
404679a2,CUST_2254,2959,1,83,0
2c1df011,CUST_8396,2456,1,211,0
4c9de317,CUST_2692,2076,1,54,1
a592cd4c,CUST_1095,1989,0,51,0
deab420c,CUST_1796,1399,0,186,0
71da2a0a,CUST_6649,996,0,159,0
94a357af,CUST_2511,4886,1,119,0
d245baf4,CUST_3171,419,0,294,0
bd2f1494,CUST_4407,4291,1,267,0
6ad9605b,CUST_3687,2049,1,54,1
36e91599,CUST_9773,3028,1,121,0
ff896aab,CUST_1696,4336,1,133,0
ed31e37b,CUST_7246,4566,1,293,0
62cd2852,CUST_8597,2409,1,252,0
6b1895ba,CUST_9729,1315,0,285,0
fcefc864,CUST_5401,553,0,276,1
5d0bebbe,CUST_7993,4764,1,179,0
7bbe3c12,CUST_7047,4800,1,51,0
3f8002d4,CUST_4760,3436,1,56,0
1866471a,CUST_2440,1914,0,106,0
d81ece4f,CUST_4775,4060,1,242,0
f2dcfbd1,CUST_8506,4004,1,185,1
39554617,CUST_6842,4538,1,126,0
93ef064f,CUST_3299,2496,1,228,0
de2798c5,CUST_8281,1970,0,178,0
191b5ff0,CUST_2855,3169,1,146,0
ec96e5c6,CUST_9274,1807,0,246,0
0e7bc7d1,CUST_7264,3692,1,58,0
1f655586,CUST_8628,735,0,287,0
cf729d9c,CUST_9570,2353,1,210,0
c3477a72,CUST_3770,3935,1,212,0
adb9c029,CUST_1214,4524,1,155,0
75434e90,CUST_7000,1682,0,109,0
85c1168e,CUST_8834,2717,1,171,0
d11702c4,CUST_8135,913,0,185,0
2cccbd1e,CUST_6635,1340,0,53,0
edbd6c3e,CUST_2296,2367,1,223,0
637e61dd,CUST_8736,106,0,299,0
091fe50f,CUST_2708,2557,1,166,0
60660b16,CUST_7892,655,0,297,1
4b398cd7,CUST_3810,791,0,67,0
e906a2fc,CUST_5017,3869,1,97,0
1e223071,CUST_2465,942,0,272,0
a284a233,CUST_1292,1092,0,53,0
cab294a9,CUST_6784,2672,1,77,1
4c4c7f20,CUST_6519,596,0,60,0
cd7fdee0,CUST_1123,4892,1,208,0
87eba1e2,CUST_5425,561,0,253,0
01051a27,CUST_1634,290,0,208,0
68572ac2,CUST_3283,3257,1,286,0
d7cf7feb,CUST_1094,3926,1,293,0
3d28502d,CUST_6267,524,0,232,0
35d9e483,CUST_3074,2280,1,67,0
4ffd6f1f,CUST_4893,4807,1,69,0
f69d4a16,CUST_5877,1356,0,170,0
2940941f,CUST_3302,1781,0,84,0
eca1e437,CUST_9586,4327,1,50,0
0aa3330d,CUST_2014,4410,1,102,0
0c9aa646,CUST_5370,3322,1,205,0
2fc05ad2,CUST_5733,3491,1,242,0
46ee2d09,CUST_4436,1323,0,61,0
8a583149,CUST_4056,2646,1,198,0
422dd562,CUST_2230,2170,1,297,0
71ea8e0e,CUST_7313,3472,1,198,0
4eb79f0f,CUST_1197,2302,1,109,0
99c0e368,CUST_8760,2627,1,136,0
279038f4,CUST_8998,974,0,55,0
b6311c62,CUST_1381,1611,0,218,0
93cee866,CUST_7078,3021,1,292,1
8e1f5d17,CUST_1876,2631,1,173,0
17f33d0d,CUST_5999,3526,1,222,0
afa70c29,CUST_7402,1084,0,194,0
8676f461,CUST_9718,270,0,198,0
1ead4fc0,CUST_4035,1270,0,110,0
043336c3,CUST_2586,818,0,211,0
4e7f336d,CUST_6688,906,0,181,0
6f9563a3,CUST_4078,2125,1,99,0
814efd6c,CUST_1654,1715,0,262,1
7349d21f,CUST_9573,3565,1,73,0
e3f657be,CUST_1656,3624,1,177,0
168d2612,CUST_2663,3068,1,179,0
7a3537ff,CUST_5885,223,0,191,0
870cae5c,CUST_4198,2956,1,183,1
906e058c,CUST_5232,1225,0,205,0
b8c3284a,CUST_5589,3935,1,103,1
f36c1c0e,CUST_2801,2777,1,144,0
6f33015f,CUST_2847,1985,0,276,0
f197f196,CUST_9071,3037,1,281,0
7546c5e4,CUST_3358,699,0,198,0
d6d5f877,CUST_1307,2070,1,203,0
99e4f37d,CUST_8971,1403,0,254,0
0456c2f1,CUST_9595,4169,1,225,0
e3b04ee7,CUST_7453,2689,1,55,0
dbc07993,CUST_5477,1898,0,207,0
fd6d8d4e,CUST_5082,1804,0,53,0
bef5ee19,CUST_2999,1916,0,191,0
ae2b4ffd,CUST_9798,2094,1,128,0
b70f4062,CUST_5290,1796,0,108,0
f50c3be6,CUST_5826,3973,1,50,0
b5d833b7,CUST_7749,3968,1,257,0
6a6ce0f5,CUST_5881,4712,1,260,0
8caf5adb,CUST_4713,720,0,198,0
5cca22a1,CUST_3799,3717,1,104,0
ed417634,CUST_5702,3661,1,123,0
cd86a53b,CUST_7919,1604,0,257,0
5411c627,CUST_4177,3485,1,127,0
91cc4b17,CUST_3344,2551,1,101,0
89789bdc,CUST_4452,4464,1,137,0
3db110a3,CUST_5819,4182,1,278,0
e8fc23db,CUST_1248,2269,1,104,0
5dce29de,CUST_2017,2484,1,288,0
4646d0f1,CUST_3201,3555,1,154,0
6593d0dd,CUST_6609,3740,1,287,0
eeeefe64,CUST_9613,4446,1,85,0
b01983c1,CUST_9472,3237,1,73,0
69b3c3d5,CUST_5444,4802,1,122,0
0908559c,CUST_8254,2279,1,159,0
21fac272,CUST_9508,2383,1,219,0
0eaac5cf,CUST_6761,2826,1,100,0
5a09c850,CUST_5987,2106,1,211,1
644a0b05,CUST_4420,3741,1,79,0
460b108e,CUST_3411,2355,1,147,0
a14630a7,CUST_5622,4737,1,117,0
d0b55995,CUST_1775,2411,1,56,0
04237afc,CUST_7337,871,0,182,0
d02c0d18,CUST_8726,1802,0,220,0
9e01584c,CUST_3686,981,0,110,0
aa94b4ff,CUST_1752,914,0,83,0
9500349d,CUST_5173,523,0,259,1
c01adfdc,CUST_2935,2667,1,209,0
6974a5c7,CUST_9692,2237,1,227,1
e767b81a,CUST_4363,3635,1,142,0
d70e2dc0,CUST_5590,4440,1,103,0
3062cf7e,CUST_7362,4193,1,181,0
8de93d22,CUST_9886,2050,1,158,0
7760155d,CUST_9479,2493,1,124,0
4a94f5cf,CUST_1741,3634,1,145,0
35280490,CUST_4548,4290,1,163,0
81c397fe,CUST_3828,754,0,209,0
a3141ecf,CUST_7616,3694,1,82,0
4a4a7a2f,CUST_8685,1863,0,169,0
4315a561,CUST_7121,910,0,82,0
a761ba3d,CUST_8417,4850,1,242,0
bc98fbbd,CUST_4410,4380,1,80,0
592e6d21,CUST_9886,4073,1,235,0
a6363407,CUST_6014,3382,1,55,0
0f16e719,CUST_1512,2427,1,219,0
331fc4bb,CUST_8657,122,0,94,0
cab55ec7,CUST_3866,4600,1,164,0
85b8720e,CUST_8037,741,0,276,0
caac050b,CUST_2839,4879,1,282,0
7bca0a7b,CUST_9649,4896,1,174,0
9eeed37d,CUST_4975,1088,0,223,0
af3839a0,CUST_7037,4972,1,81,0
0ac26c78,CUST_4874,3998,1,66,0
a3d63ae8,CUST_7966,945,0,129,0
1aa98855,CUST_5159,906,0,205,0
f6137cdd,CUST_7865,365,0,252,0
489eebec,CUST_4077,4072,1,287,0
3a4b6800,CUST_4205,2949,1,120,0
b2620713,CUST_6224,4387,1,211,0
4569b7e6,CUST_1931,758,0,89,0
11d42108,CUST_1584,245,0,165,0
81ea759d,CUST_1462,459,0,282,0
e924dd81,CUST_7489,3730,1,270,0
01e20ccc,CUST_9236,794,0,99,0
5419e342,CUST_9317,412,0,211,1
8076314f,CUST_9839,4585,1,245,0
c9a0f960,CUST_5648,3561,1,74,0
1648852e,CUST_3481,470,0,122,0
c1933f59,CUST_7980,925,0,242,0
2cffd766,CUST_5442,3115,1,78,0
454be801,CUST_4363,3421,1,111,0
08922fc1,CUST_6284,2323,1,227,0
c8e2f2ee,CUST_1393,2871,1,93,0
347ee5cf,CUST_6010,3061,1,57,0
35f110a3,CUST_9439,3816,1,156,0
b526c377,CUST_2355,3952,1,95,0
ba59a106,CUST_5435,4045,1,283,0
4b2ad7ac,CUST_3838,2639,1,210,0
3aa375bc,CUST_3194,657,0,192,0
aca59028,CUST_7127,469,0,224,0
d0ec5b98,CUST_4354,928,0,54,0
cce853ae,CUST_8007,1167,0,249,0
03aab097,CUST_1633,2637,1,114,0
689c183b,CUST_8942,4638,1,69,0
df4ddf39,CUST_2562,944,0,173,1
8826dfa6,CUST_1298,3641,1,181,0
c0bbd32f,CUST_9961,3376,1,82,0
55c5cd0c,CUST_5916,2025,1,96,0
f103b8cf,CUST_1051,4835,1,281,0
b41b2bbd,CUST_8830,1697,0,263,0
2e577314,CUST_7762,1080,0,125,0
3972cb04,CUST_5672,1811,0,191,0
a4fc3de2,CUST_1368,3688,1,279,0
f9d254e7,CUST_9575,2183,1,187,0
b8531172,CUST_7082,3778,1,250,0
4933550a,CUST_7994,3934,1,293,0
96fa6906,CUST_3831,4649,1,190,0
2b4f294f,CUST_7696,3756,1,185,0
e58b0994,CUST_9687,3476,1,154,0
6b1340a7,CUST_8938,4943,1,152,1
baa09302,CUST_6026,4539,1,257,0
64dac643,CUST_5245,1714,0,205,0
6ee05cae,CUST_3884,860,0,92,0
549e6c49,CUST_6090,1526,0,227,0
892ab273,CUST_4403,1723,0,58,0
873252bf,CUST_7413,2691,1,93,0
56f94c4e,CUST_2200,4905,1,235,0
86cb059d,CUST_9961,2553,1,147,0
db199663,CUST_9495,238,0,145,0
90beffc0,CUST_3158,4066,1,58,0
28a7acdc,CUST_2488,4235,1,282,0
0ed69841,CUST_6208,1009,0,252,0
06dc1d01,CUST_9607,3489,1,72,0
64036a1f,CUST_5655,4678,1,213,0
81565c68,CUST_1768,873,0,142,0
6a9e9ba8,CUST_5875,4710,1,130,0
ac0208eb,CUST_3734,2363,1,122,0
0f9791b6,CUST_7370,417,0,221,0
ef916173,CUST_4707,242,0,72,0
4a82a91c,CUST_4445,1270,0,66,0
8e8463b7,CUST_6113,2924,1,170,1
dbbc6d84,CUST_8461,499,0,76,0
725793aa,CUST_8020,1606,0,244,0
7fda1a73,CUST_6134,2713,1,293,0
fb7adcdd,CUST_9902,4542,1,207,0
0767f723,CUST_9621,4204,1,271,0
be74320f,CUST_6913,473,0,147,0
26a1a26e,CUST_9602,3980,1,246,0
9c218557,CUST_7665,834,0,79,0
59a39f58,CUST_3665,3928,1,202,0
0d9ea4d3,CUST_7947,357,0,207,0
f44c6fbf,CUST_6640,2469,1,87,0
4b82020e,CUST_9458,908,0,259,0
8af8e8df,CUST_3634,3228,1,93,0
5f2b13cd,CUST_5800,4119,1,56,0
b68ff2b9,CUST_3333,192,0,195,0
ed9f8769,CUST_6813,4394,1,207,0
86857327,CUST_2071,466,0,103,1
6d00d414,CUST_7596,1833,0,93,0
40b77385,CUST_5909,4241,1,202,0
198c02de,CUST_7286,1337,0,247,0
033d6cb0,CUST_3728,1987,0,295,0
1820f4b7,CUST_8293,950,0,118,1
82e175b6,CUST_2280,4681,1,58,0
c0577c99,CUST_3057,1265,0,287,0
394e3fce,CUST_2282,1970,0,274,0
401f2c56,CUST_5801,2124,1,257,0
159823c6,CUST_1206,3323,1,51,0
072d148b,CUST_9411,4646,1,224,0
2ea30bbe,CUST_1053,1375,0,276,0
4d400971,CUST_7622,4499,1,282,0
a8b08818,CUST_4570,4163,1,148,0
c870184a,CUST_5278,2917,1,123,0
c9d73012,CUST_2800,2319,1,183,0
e493b747,CUST_2149,1733,0,161,0
0a6d04ed,CUST_6008,2989,1,215,0
17f7b1f5,CUST_7455,4503,1,102,0
8482c950,CUST_2781,4218,1,137,0
836bf91f,CUST_5183,4190,1,102,0
44a22405,CUST_8241,4625,1,158,0
1f0a496e,CUST_8591,2361,1,153,0
79fd7db6,CUST_7208,772,0,266,0
2706d41c,CUST_1819,1137,0,186,0
7ec2f07d,CUST_9148,2576,1,181,0
707b69d0,CUST_2948,3057,1,146,0
e167386a,CUST_2275,3792,1,102,0
0e269564,CUST_2666,490,0,216,0
ef76767b,CUST_8070,703,0,147,0
b1108e24,CUST_1385,2181,1,265,0
8a7bc285,CUST_6483,1922,0,267,0
9bf72bdc,CUST_6563,2544,1,129,0
7b35cc8c,CUST_9355,1733,0,229,0
863d3b71,CUST_8889,2074,1,187,0
ec27229b,CUST_4454,3661,1,128,0
2179e39e,CUST_1538,4448,1,279,0
b0f2c03f,CUST_6851,4190,1,160,1
d7e8b236,CUST_9802,4287,1,270,0
b53dba0c,CUST_1840,4997,1,169,0
cdce5115,CUST_5523,3507,1,67,0
1f029395,CUST_3322,4927,1,221,0
04d2e87e,CUST_3626,4585,1,293,0
48a7cb31,CUST_1431,3753,1,151,0
c70561c8,CUST_8747,3089,1,156,0
ad5fa65b,CUST_1355,1611,0,95,0
1aa25fea,CUST_9909,1777,0,198,0
bb6e1b3b,CUST_8396,2833,1,206,0
7279ce7b,CUST_4204,744,0,222,0
6bc0cb36,CUST_6533,4975,1,288,0
00216001,CUST_1637,2201,1,208,0
86510e79,CUST_8773,859,0,146,0
ffeb256f,CUST_7697,4698,1,121,0
1da8ee37,CUST_5204,2524,1,273,0
f0cf30d2,CUST_2378,2086,1,191,1
b1337990,CUST_9328,353,0,72,1
7a8edbd2,CUST_1368,3528,1,231,0
b5f142f2,CUST_4150,4718,1,300,0
a45fdf17,CUST_8185,3028,1,288,0
643de8bb,CUST_9012,3377,1,287,0
00659877,CUST_2089,4900,1,226,0
c01e54ee,CUST_8844,1094,0,279,0
b1b7b34e,CUST_9723,933,0,138,0
48169d50,CUST_3354,3251,1,114,0
791b39f0,CUST_1743,3447,1,152,0
6c5753db,CUST_5667,2707,1,187,0
0825642c,CUST_2130,219,0,151,0
99cd4c29,CUST_9837,3840,1,86,0
65849118,CUST_7688,3419,1,223,0
bb25217a,CUST_5248,1599,0,187,0
daf80d5e,CUST_6107,3772,1,237,0
c1ef9222,CUST_7487,1735,0,51,0
aafdf46d,CUST_9481,4705,1,211,0
4e8c5db9,CUST_4065,3396,1,135,0
99275bad,CUST_4133,955,0,170,0
15a2dacb,CUST_4148,1911,0,215,0
2f077304,CUST_1031,2812,1,248,0
f89df91b,CUST_5309,1564,0,133,0
9c2e8278,CUST_8019,2152,1,177,0
1447dcab,CUST_4242,4691,1,233,0
70e68b92,CUST_6914,1981,0,149,0
7c6235e6,CUST_6634,3239,1,91,0
605be846,CUST_7488,3839,1,72,0
ecf63bd6,CUST_2516,3324,1,87,0
c38abe08,CUST_1145,1360,0,123,1
34b79c73,CUST_8147,843,0,151,0
6df7440d,CUST_7931,2924,1,205,0
af513c7b,CUST_9587,1406,0,181,0
0bd5808c,CUST_7620,118,0,82,0
bf5ffad9,CUST_5963,1787,0,298,0
8b378896,CUST_4446,1477,0,236,0
1f0b3c5e,CUST_7017,2005,1,196,0
ad228dcf,CUST_9250,1742,0,203,0
df75f4f6,CUST_3801,4622,1,250,0
2e4ea12c,CUST_2726,3114,1,111,0
46b91324,CUST_8283,1384,0,234,0
f16812de,CUST_2419,472,0,194,0
797cea5d,CUST_1792,2485,1,248,0
66e2ae5e,CUST_6862,883,0,136,0
aa302ff7,CUST_2084,3981,1,262,0
e7071b9d,CUST_3188,302,0,280,0
933dfea2,CUST_4940,988,0,182,0
e5a5d256,CUST_6653,728,0,258,0
0af3a4ee,CUST_3998,3907,1,212,0
32113929,CUST_4936,2014,1,270,0
92961055,CUST_6996,1337,0,93,0
c1c53e96,CUST_7798,3056,1,192,0
41c019d5,CUST_8698,3710,1,92,1
401e3407,CUST_5858,1805,0,221,0
786debe2,CUST_5750,3589,1,90,0
c1b9fa26,CUST_6010,3421,1,254,0
76fa9a77,CUST_4893,1865,0,187,0
3d596f01,CUST_3742,3557,1,123,0
8684819f,CUST_7033,3587,1,82,0
61cdedd2,CUST_9859,255,0,277,0
7f5036e4,CUST_7000,4671,1,154,0
b140cf85,CUST_6024,4956,1,243,0
3206463d,CUST_2151,789,0,183,0
043524f6,CUST_4405,3207,1,224,0
2db4b4ff,CUST_3040,4222,1,293,0
93e5b6a6,CUST_4775,3800,1,91,0
1d698ec7,CUST_9909,492,0,240,0
8861221d,CUST_4271,1852,0,117,0
0c8631d0,CUST_3167,2628,1,146,0
637446d0,CUST_2506,1363,0,209,0
3ba7c5fc,CUST_8200,2574,1,73,0
2701d7ab,CUST_7523,1330,0,188,1
014bc0bd,CUST_1705,2508,1,246,0
9639e4e0,CUST_1974,2346,1,51,0
7e783c51,CUST_5093,4500,1,160,1
c0bc831b,CUST_1982,3441,1,244,0
56184d90,CUST_8764,752,0,209,1
e5f68051,CUST_1325,3610,1,209,0
fc023eae,CUST_6553,2112,1,272,0
c8eb8cb9,CUST_3542,2348,1,91,0
718932f6,CUST_8539,2598,1,152,0
2f73fb0c,CUST_8485,2926,1,163,0
06613091,CUST_6363,1754,0,296,0
d582a45f,CUST_8886,441,0,118,0
569acf31,CUST_9574,394,0,99,0
e8b40903,CUST_1068,1966,0,243,0
5a0e05aa,CUST_1019,3650,1,293,0
723ca26b,CUST_4502,2788,1,179,0
400fde37,CUST_6907,2622,1,105,0
446686fe,CUST_8262,3997,1,54,0
3f40c9e5,CUST_1104,529,0,155,0
17dcf5ae,CUST_5618,1558,0,275,0
415ad72a,CUST_9913,3351,1,208,0
e2b9b75b,CUST_2841,2993,1,90,0
2248b052,CUST_7037,4349,1,105,0
85d92d4d,CUST_1148,1697,0,232,0
b5be0792,CUST_9608,3416,1,254,0
f886f5e8,CUST_7293,3534,1,86,0
3653b3f0,CUST_6643,643,0,92,0
da8f7fe0,CUST_2719,2454,1,164,0
a785f1cd,CUST_9056,4451,1,89,0
8f9e1136,CUST_8497,3936,1,68,0
bb07bfd1,CUST_4392,1649,0,75,0
12bfe6ef,CUST_4447,345,0,104,0
b4d8d0ec,CUST_4151,2783,1,182,0
8a5e6e23,CUST_8915,3269,1,240,0
b9f548d0,CUST_2631,840,0,119,0
3e85a172,CUST_6037,794,0,96,0
78732632,CUST_6847,4563,1,55,0
40b12905,CUST_8961,1545,0,239,0
924d6414,CUST_8828,3917,1,290,0
97f68227,CUST_5687,2231,1,238,0
85ade0c4,CUST_3016,2469,1,108,0
dd28bc27,CUST_8974,769,0,63,0
2b8f9b73,CUST_8179,3024,1,187,0
bbdf7bb9,CUST_1711,2275,1,217,0
5dd7f824,CUST_4962,3781,1,196,0
29abf3fd,CUST_5247,844,0,195,0
6fd9bb88,CUST_7558,973,0,199,0
8c3620ec,CUST_3976,2333,1,279,0
6b0d3537,CUST_7532,3892,1,55,0
c94d27db,CUST_8902,655,0,237,0
55d95e68,CUST_8329,4192,1,145,0
1dc8a2bc,CUST_2019,1238,0,110,0
e547f03f,CUST_9578,1681,0,143,0
b0d19cc6,CUST_2118,1593,0,291,0
682c07d7,CUST_2406,2800,1,126,0
5ee211db,CUST_5752,2209,1,220,0
6b86c33e,CUST_4872,4448,1,113,0
8d0c353a,CUST_8160,1366,0,158,0
0eeb1e9a,CUST_5199,1168,0,92,0
46e5c572,CUST_6201,4875,1,143,0
2adf3baf,CUST_7762,1678,0,95,0
6b2cbf3f,CUST_8431,4476,1,250,0
a16327d4,CUST_2750,2174,1,63,0
e9f4f82d,CUST_6945,4166,1,218,0
2da6a1df,CUST_1227,945,0,63,0
754c6a54,CUST_7789,1623,0,226,0
120a06b3,CUST_7206,3786,1,219,0
76becefc,CUST_3452,1784,0,234,0
f1da26d9,CUST_8459,1783,0,151,0
2e21a324,CUST_3815,2504,1,75,0
6ef336f1,CUST_6636,4265,1,185,0
0822e28e,CUST_4997,471,0,80,0
7c0f8870,CUST_7203,1090,0,97,0
626cd830,CUST_5685,2221,1,109,0
0c33d9cb,CUST_5938,1940,0,203,0
212afaa2,CUST_1523,3427,1,262,1
12986461,CUST_1070,1956,0,266,0
eb327ff9,CUST_6347,894,0,131,0
30f1ea6b,CUST_6281,455,0,61,0
a8609482,CUST_5666,2074,1,277,0
3f96028b,CUST_7770,2482,1,233,0
ff8e69f1,CUST_5341,3790,1,60,0
6d3ab61c,CUST_8467,4606,1,277,0
3a5e52bf,CUST_8828,151,0,55,0
e0240879,CUST_9039,1434,0,228,0
d8198441,CUST_3403,2125,1,186,0
c1a94705,CUST_6339,856,0,252,0
d3abeaf9,CUST_4191,3406,1,114,0
756dbdc8,CUST_4437,4310,1,95,0
a2aa0a7d,CUST_2666,3998,1,73,0
36df9904,CUST_4595,3047,1,248,0
0e82e8a8,CUST_2179,722,0,239,1
c50f3f50,CUST_4680,3421,1,250,0
bfad9245,CUST_9448,3743,1,111,0
ec80e8e3,CUST_9619,2319,1,277,1
b24d4cd5,CUST_7845,2628,1,153,0
4cc3af29,CUST_6019,3871,1,179,0
235f7b27,CUST_1169,4200,1,92,0
b18430e0,CUST_3997,4972,1,287,1
16aecc01,CUST_3070,3200,1,54,1
5d6c4294,CUST_3047,4949,1,213,0
f305468f,CUST_8784,834,0,157,0
a9a35d02,CUST_2736,3303,1,204,0
65df6542,CUST_8362,3681,1,79,0
fec81a59,CUST_5053,1470,0,118,0
07bcbff7,CUST_5745,990,0,160,0
bf520553,CUST_7967,1854,0,73,0
28628a4e,CUST_1308,4272,1,165,0
8a83dcae,CUST_2499,599,0,276,0
c863542b,CUST_4534,112,0,110,0
040c5816,CUST_3273,2145,1,129,0
3cb5a001,CUST_4535,3470,1,105,0
25b91aeb,CUST_7858,1490,0,230,0
a89559d8,CUST_2152,1267,0,61,0
4fa7b310,CUST_7458,1431,0,63,0
ce414af8,CUST_6494,574,0,144,0
defad8aa,CUST_4711,102,0,144,0
a37cc4a8,CUST_6687,1812,0,52,0
9d52bda6,CUST_6752,4856,1,157,0
09e18c7d,CUST_2367,4524,1,125,0
3de6b1c4,CUST_2723,3612,1,180,0
961d45c7,CUST_4581,190,0,70,0
60d68014,CUST_7331,3496,1,187,0
9e890b1b,CUST_3264,4004,1,145,0
6fe77915,CUST_6370,2665,1,275,0
d991a0f7,CUST_6775,530,0,70,0
e14cfb6c,CUST_6480,3601,1,119,0
0c2ff703,CUST_8912,2097,1,127,0
fd126d98,CUST_7862,118,0,118,1
9d8fe25d,CUST_4700,1109,0,114,0
ad91363e,CUST_3806,3065,1,202,0
de35822a,CUST_2963,127,0,233,0
4c916864,CUST_7246,1290,0,83,0
26fa3f98,CUST_1571,137,0,63,0
473d455c,CUST_7720,902,0,61,0
fb027115,CUST_3611,1477,0,257,0
ab8977e3,CUST_5642,3077,1,116,1
58a6781f,CUST_1232,2174,1,82,0
1a616785,CUST_9772,374,0,194,0
9b35f5e4,CUST_1800,404,0,125,0
12192e89,CUST_5306,4531,1,296,0
727605ff,CUST_5302,2993,1,113,0
100c0815,CUST_1909,4784,1,84,0
6cff22f5,CUST_1147,4840,1,74,0
92068be0,CUST_3166,3431,1,299,0
df4ec619,CUST_8674,3789,1,156,0
5ae61b30,CUST_4348,2967,1,50,0
8e0781af,CUST_9868,278,0,76,0
92040e88,CUST_5077,1456,0,97,0
f6adb913,CUST_1147,4296,1,119,0
8a959e02,CUST_6357,2563,1,249,0
3f9f71b5,CUST_2900,3018,1,119,0
9a61d97d,CUST_9491,220,0,251,0
2a6366ea,CUST_4363,2033,1,110,0
2a22e544,CUST_1715,1181,0,105,0
958b037f,CUST_9704,3193,1,246,0
1897d2c0,CUST_4581,2857,1,107,0
238f199d,CUST_7173,484,0,113,0
b29afe23,CUST_7595,4841,1,175,0
2cc29819,CUST_7694,1528,0,167,0
15b28e39,CUST_3260,1621,0,208,0
124d9d30,CUST_3820,636,0,188,0
b1107875,CUST_8028,545,0,251,0
04b910a4,CUST_5329,4725,1,179,0
77c692a9,CUST_8226,561,0,70,0
870c2170,CUST_5013,3956,1,115,0
a0c88cba,CUST_4656,207,0,155,0
311481c1,CUST_5817,2507,1,110,0
49ade8a1,CUST_9495,1104,0,293,0
5b33a22b,CUST_3823,3068,1,58,0
962ff448,CUST_4006,1778,0,233,0
2bdcdc38,CUST_3579,3978,1,54,0
227b0e70,CUST_5722,1465,0,66,0
53ba3636,CUST_9329,4475,1,179,0
0975276a,CUST_5925,3705,1,80,0
f28f38d3,CUST_5561,1109,0,52,0
56e07346,CUST_8719,2224,1,268,0
353a9616,CUST_4494,3446,1,237,0
d0dc3a59,CUST_2154,127,0,134,0
5dfd7448,CUST_4325,4171,1,136,0
ea3e0b36,CUST_7531,4764,1,189,0
62e2bef3,CUST_6329,2998,1,247,0
82cb2b14,CUST_6181,4282,1,126,0
7f4a12b3,CUST_6910,4866,1,74,0
06a13b1e,CUST_4914,2392,1,287,0
a66a2e10,CUST_6188,2450,1,97,0
3f6a70d9,CUST_6897,655,0,235,0
d6a89f30,CUST_6601,4427,1,265,0
5b7978cf,CUST_3155,4210,1,136,0
f10cd3e9,CUST_2371,681,0,169,0
beb73e93,CUST_5150,3661,1,53,0
f02e0adb,CUST_5302,4798,1,201,0
5940edeb,CUST_2424,2571,1,172,0
74a61828,CUST_4396,2461,1,226,0
2538ec04,CUST_7326,3753,1,142,0
cace3b15,CUST_6539,3174,1,258,0
e6244a5d,CUST_5641,4250,1,131,0
eafa4dd9,CUST_5999,3439,1,211,0
12d6c5f2,CUST_7854,3511,1,156,0
4a6d0f30,CUST_4052,4725,1,79,1
cf5aa2d9,CUST_9143,2108,1,118,0
2ae005d7,CUST_6912,2614,1,236,0
ff34af65,CUST_3228,4268,1,63,0
c7e34eac,CUST_6424,2328,1,187,0
c6e4f0b9,CUST_3281,2746,1,81,0
92ffa195,CUST_6971,3401,1,182,1
7ed8f386,CUST_3452,4773,1,174,0
12ae90d5,CUST_4626,132,0,205,0
2e5b3c9d,CUST_2684,2347,1,207,0
e51dace2,CUST_4312,3554,1,183,0
81b988a2,CUST_6836,4863,1,211,0
9441afba,CUST_7913,1233,0,70,0
2a598135,CUST_9770,2601,1,226,0
0195d924,CUST_4930,3873,1,55,0
d6b53c13,CUST_4163,1500,0,72,0
1feb8d5e,CUST_6567,848,0,166,0
faba1ca6,CUST_1381,3816,1,131,0
c80880bf,CUST_7235,1801,0,280,0
03e36198,CUST_2904,1702,0,238,0
43f80a8e,CUST_9845,1029,0,299,0
0574f039,CUST_9695,4576,1,198,0
82787f95,CUST_3181,1163,0,128,0
76cbd0f3,CUST_7753,342,0,169,0
8dd5fa83,CUST_2569,3720,1,269,0
ca392d6e,CUST_1062,3531,1,206,0
72c47cc3,CUST_2142,2866,1,114,0
dbf03233,CUST_7060,2201,1,204,0
7b4bc674,CUST_3633,1851,0,98,0
be79eacf,CUST_3288,2021,1,200,0
